,index,League,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_FH,Away_FH,Home_Win,Draw,Away_Win,Over_2_5,Under_2_5,Code_1,Code_2,Total_Goals,FH_Goals,Winner,HT_Winner
1102,13993,Spa1,22,Bilbao,Valencia,0,0,0,0,1430.0,4630.0,8950.0,1960,1940,3008,3019,0,0,D,D
1103,13994,Spa1,22,Mallorca,Granada,2,6,1,1,1980.0,3430.0,4410.0,2150,1750,3009,3033,8,2,A,D
1104,13995,Spa1,22,Celta Vigo,Alaves,4,0,2,0,1830.0,3570.0,5110.0,2200,1740,3022,3021,4,2,H,H
1105,13996,Spa1,22,Cadiz,Elche,3,0,0,0,1640.0,3970.0,6110.0,2060,1850,3023,3040,3,0,H,D
1106,13997,Spa1,22,Atletico,Real Madrid,1,0,1,0,1980.0,3520.0,4250.0,1990,1920,3003,3010,1,1,H,H
1107,13998,Spa1,22,Espanyol,Osasuna,1,1,0,1,2420.0,3290.0,3270.0,2150,1780,3005,3007,2,1,D,A
1108,13999,Spa1,22,Getafe,Vallecano,0,0,0,0,2290.0,3010.0,3950.0,2890,1460,3012,3034,0,0,D,D
1109,14000,Spa1,22,Villarreal,FC Sevilla,1,1,0,0,2150.0,3400.0,3800.0,2180,1760,3020,3013,2,0,D,D
1110,14001,Spa1,22,Barcelona,Celta Vigo,3,1,2,0,1450.0,5000.0,7420.0,1570,2560,3018,3022,4,2,H,H
1111,14002,Spa1,22,Valencia,Betis,0,3,0,0,3520.0,3510.0,2210.0,2060,1850,3019,3002,3,0,A,D
1112,14003,Spa1,22,Granada,Bilbao,1,0,1,0,3580.0,3440.0,2210.0,2070,1850,3033,3008,1,1,H,H
1113,14004,Spa1,22,Osasuna,Getafe,1,1,1,1,2900.0,2940.0,2970.0,2820,1480,3007,3012,2,2,D,D
1114,14005,Spa1,22,FC Sevilla,Mallorca,0,0,0,0,1600.0,4010.0,6700.0,2100,1810,3013,3009,0,0,D,D
1115,14006,Spa1,22,Alaves,Espanyol,2,1,1,1,2170.0,3520.0,3590.0,2040,1880,3021,3005,3,2,H,D
1116,14007,Spa1,22,Elche,Atletico,0,2,0,1,7030.0,3990.0,1580.0,2190,1750,3040,3003,2,1,A,A
1117,14008,Spa1,22,Real Madrid,Levante,6,0,4,0,1500.0,5200.0,5980.0,1390,3160,3010,3016,6,4,H,H
1118,14009,Spa1,22,Real Sociedad,Cadiz,3,0,1,0,1720.0,3600.0,6050.0,2260,1700,3015,3023,3,1,H,H
1119,14010,Spa1,22,Vallecano,Villarreal,1,5,1,4,4450.0,3810.0,1860.0,2000,1910,3034,3020,6,5,A,A
1120,14011,Spa1,22,Espanyol,Valencia,1,1,1,1,2700.0,3250.0,2690.0,2030,1810,3005,3019,2,2,D,D
1121,14012,Spa1,22,Betis,Granada,2,0,1,0,1470.0,4380.0,6740.0,1680,2180,3002,3033,2,1,H,H
1122,14013,Spa1,22,Atletico,FC Sevilla,1,1,1,0,2080.0,3370.0,3670.0,2300,1620,3003,3013,2,1,D,H
1123,14014,Spa1,22,Bilbao,Osasuna,2,0,1,0,1580.0,4070.0,5670.0,2040,1800,3008,3007,2,1,H,H
1124,14015,Spa1,22,Mallorca,Vallecano,2,1,1,0,1760.0,3480.0,5000.0,2360,1590,3009,3034,3,1,H,H
1125,14016,Spa1,22,Getafe,Barcelona,0,0,0,0,4590.0,3580.0,1800.0,1930,1890,3012,3018,0,0,D,D
1126,14017,Spa1,22,Levante,Alaves,3,1,0,1,2070.0,3590.0,3460.0,1810,2020,3016,3021,4,1,H,A
1127,14018,Spa1,22,Villarreal,Real Sociedad,1,2,1,0,2190.0,3880.0,2970.0,1880,1940,3020,3015,3,1,A,H
1128,14019,Spa1,22,Celta Vigo,Elche,1,0,1,0,1860.0,3890.0,3850.0,2200,1680,3022,3040,1,1,H,H
1129,14020,Spa1,22,Cadiz,Real Madrid,1,1,1,1,3470.0,3220.0,2210.0,2020,1810,3023,3010,2,2,D,D
1130,14021,Spa1,22,Real Madrid,Betis,0,0,0,0,1680.0,4490.0,4690.0,1390,3130,3010,3002,0,0,D,D
1131,14022,Spa1,22,Vallecano,Levante,2,4,1,3,1900.0,4050.0,3920.0,1570,2520,3034,3016,6,4,A,A
1132,14023,Spa1,22,Valencia,Celta Vigo,2,0,1,0,2710.0,3350.0,2780.0,1970,1920,3019,3022,2,1,H,H
1133,14024,Spa1,22,Osasuna,Mallorca,0,2,0,0,3210.0,3340.0,2430.0,2100,1810,3007,3009,2,0,A,D
1134,14025,Spa1,22,FC Sevilla,Bilbao,1,0,0,0,2900.0,3210.0,2700.0,2230,1710,3013,3008,1,0,H,D
1135,14026,Spa1,22,Real Sociedad,Atletico,1,2,0,0,2800.0,3310.0,2710.0,2200,1720,3015,3003,3,0,A,D
1136,14027,Spa1,22,Barcelona,Villarreal,0,2,0,1,2040.0,3980.0,3560.0,1550,2620,3018,3020,2,1,A,A
1137,14028,Spa1,22,Alaves,Cadiz,0,1,0,0,5050.0,3940.0,1720.0,1890,1990,3021,3023,1,0,A,D
1138,14029,Spa1,22,Granada,Espanyol,0,0,0,0,1410.0,4920.0,8760.0,1650,2360,3033,3005,0,0,D,D
1139,14030,Spa1,22,Elche,Getafe,3,1,1,1,3170.0,2980.0,2650.0,2490,1580,3040,3012,4,2,H,D
1140,14031,Spa1,23,Osasuna,FC Sevilla,2,1,1,1,3190.0,3060.0,2630.0,2630,1540,3007,3013,3,2,H,D
1141,14032,Spa1,23,Barcelona,Vallecano,0,0,0,0,1240.0,6800.0,13500.0,1510,2680,3018,3034,0,0,D,D
1142,14033,Spa1,23,Celta Vigo,Espanyol,2,2,1,0,1780.0,3620.0,5390.0,2240,1710,3022,3005,4,1,D,H
1143,14034,Spa1,23,Valladolid,Villarreal,0,3,0,0,3540.0,3440.0,2230.0,2090,1810,3028,3020,3,0,A,D
1144,14035,Spa1,23,Valencia,Girona,1,0,1,0,1960.0,3490.0,4410.0,2050,1860,3019,3053,1,1,H,H
1145,14036,Spa1,23,Cadiz,Real Sociedad,0,1,0,1,4030.0,3080.0,2220.0,2740,1510,3023,3015,1,1,A,A
1146,14037,Spa1,23,Almeria,Real Madrid,1,2,1,0,6790.0,4920.0,1480.0,1590,2500,3027,3010,3,1,A,H
1147,14038,Spa1,23,Betis,Elche,3,0,2,0,1570.0,4230.0,6510.0,1980,1930,3002,3040,3,2,H,H
1148,14039,Spa1,23,Bilbao,Mallorca,0,0,0,0,1600.0,3930.0,6800.0,2230,1720,3008,3009,0,0,D,D
1149,14040,Spa1,23,Getafe,Atletico,0,3,0,1,5850.0,3170.0,1860.0,3100,1410,3012,3003,3,1,A,A
1150,14041,Spa1,23,Espanyol,Vallecano,0,2,0,1,2610.0,3020.0,3250.0,2620,1540,3005,3034,2,1,A,A
1151,14042,Spa1,23,FC Sevilla,Valladolid,1,1,0,0,1560.0,4230.0,6820.0,1990,1910,3013,3028,2,0,D,D
1152,14043,Spa1,23,Osasuna,Cadiz,2,0,1,0,1930.0,3330.0,4870.0,2560,1560,3007,3023,2,1,H,H
1153,14044,Spa1,23,Mallorca,Betis,1,2,0,1,3370.0,3240.0,2400.0,2250,1710,3009,3002,3,1,A,A
1154,14045,Spa1,23,Celta Vigo,Real Madrid,1,4,1,2,5260.0,4280.0,1660.0,1730,2220,3022,3010,5,3,A,A
1155,14046,Spa1,23,Atletico,Villarreal,0,2,0,0,1990.0,3390.0,4440.0,2120,1790,3003,3020,2,0,A,D
1156,14047,Spa1,23,Bilbao,Valencia,1,0,1,0,1690.0,3750.0,5950.0,2170,1760,3008,3019,1,1,H,H
1157,14048,Spa1,23,Real Sociedad,Barcelona,1,4,1,1,3590.0,3560.0,2160.0,1810,2100,3015,3018,5,2,A,D
1158,14049,Spa1,23,Elche,Almeria,1,1,1,1,2370.0,3270.0,3400.0,2210,1740,3040,3027,2,2,D,D
1159,14050,Spa1,23,Girona,Getafe,3,1,1,0,2520.0,2910.0,3550.0,2950,1440,3053,3012,4,1,H,H
1160,14051,Spa1,23,Betis,Osasuna,1,0,1,0,1850.0,3680.0,4720.0,1980,1930,3002,3007,1,1,H,H
1161,14052,Spa1,23,Girona,Celta Vigo,0,1,0,0,2880.0,3110.0,2840.0,2350,1660,3053,3022,1,0,A,D
1162,14053,Spa1,23,Almeria,FC Sevilla,2,1,1,1,3760.0,3370.0,2180.0,2180,1750,3027,3013,3,2,H,D
1163,14054,Spa1,23,Vallecano,Mallorca,0,2,0,1,2100.0,3290.0,4140.0,2330,1670,3034,3009,2,1,A,A
1164,14055,Spa1,23,Elche,Real Sociedad,0,1,0,1,3950.0,3330.0,2130.0,2240,1710,3040,3015,1,1,A,A
1165,14056,Spa1,23,Espanyol,Real Madrid,1,3,1,1,6940.0,4890.0,1480.0,1640,2380,3005,3010,4,2,A,D
1166,14057,Spa1,23,Getafe,Villarreal,0,0,0,0,5540.0,3750.0,1730.0,2140,1780,3012,3020,0,0,D,D
1167,14058,Spa1,23,Barcelona,Valladolid,4,0,2,0,1150.0,9250.0,18000.0,1330,3470,3018,3028,4,2,H,H
1168,14059,Spa1,23,Valencia,Atletico,0,1,0,0,4500.0,3430.0,1960.0,2200,1740,3019,3003,1,0,A,D
1169,14060,Spa1,23,Cadiz,Bilbao,0,4,0,1,4220.0,3300.0,2070.0,2470,1600,3023,3008,4,1,A,A
1170,14061,Spa1,23,Celta Vigo,Cadiz,3,0,0,0,1640.0,3700.0,6850.0,2480,1600,3022,3023,3,0,H,D
1171,14062,Spa1,23,Mallorca,Girona,1,1,0,0,2180.0,3100.0,4130.0,2640,1540,3009,3053,2,0,D,D
1172,14063,Spa1,23,Real Madrid,Betis,2,1,1,1,1400.0,5480.0,7870.0,1500,2740,3010,3002,3,2,H,D
1173,14064,Spa1,23,FC Sevilla,Barcelona,0,3,0,2,4880.0,3870.0,1790.0,1810,2100,3013,3018,3,2,A,A
1174,14065,Spa1,23,Real Sociedad,Atletico,1,1,0,1,2980.0,3090.0,2760.0,2450,1610,3015,3003,2,1,D,A
1175,14066,Spa1,23,Osasuna,Vallecano,2,1,0,0,2200.0,3130.0,4030.0,2480,1600,3007,3034,3,0,H,D
1176,14067,Spa1,23,Bilbao,Espanyol,0,1,0,0,1530.0,4280.0,7050.0,1860,1980,3008,3005,1,0,A,D
1177,14068,Spa1,23,Valencia,Getafe,5,1,3,0,1980.0,3230.0,4800.0,2660,1530,3019,3012,6,3,H,H
1178,14069,Spa1,23,Villarreal,Elche,4,0,2,0,1410.0,5000.0,8390.0,1680,2300,3020,3040,4,2,H,H
1179,14070,Spa1,23,Valladolid,Almeria,1,0,0,0,2270.0,3460.0,3410.0,1970,1930,3028,3027,1,0,H,D
1180,14071,Spa1,23,Girona,Valladolid,2,1,1,1,2080.0,3360.0,4080.0,2240,1710,3053,3028,3,2,H,D
1181,14072,Spa1,23,Atletico,Celta Vigo,4,1,1,0,1850.0,3500.0,5020.0,2200,1740,3003,3022,5,1,H,H
1182,14073,Spa1,23,Espanyol,FC Sevilla,2,3,1,3,2610.0,3230.0,3040.0,2210,1740,3005,3013,5,4,A,A
1183,14074,Spa1,23,Cadiz,Barcelona,0,4,0,0,9940.0,5380.0,1350.0,1700,2270,3023,3018,4,0,A,D
1184,14075,Spa1,23,Vallecano,Valencia,2,1,1,0,2850.0,3040.0,2930.0,2450,1610,3034,3019,3,1,H,H
1185,14076,Spa1,23,Betis,Villarreal,1,0,0,0,3070.0,3400.0,2490.0,1990,1920,3002,3020,1,0,H,D
1186,14077,Spa1,23,Real Madrid,Mallorca,4,1,1,1,1310.0,5780.0,11170.0,1680,2290,3010,3009,5,2,H,D
1187,14078,Spa1,23,Getafe,Real Sociedad,2,1,1,0,4730.0,3240.0,1990.0,2750,1500,3012,3015,3,1,H,H
1188,14079,Spa1,23,Elche,Bilbao,1,4,0,4,4820.0,3680.0,1830.0,2120,1800,3040,3008,5,4,A,A
1189,14080,Spa1,23,Almeria,Osasuna,0,1,0,1,3080.0,3210.0,2590.0,2190,1750,3027,3007,1,1,A,A
1190,14081,Spa1,23,Valladolid,Cadiz,0,1,0,0,2060.0,3360.0,4150.0,2240,1710,3028,3023,1,0,A,D
1191,14082,Spa1,23,Bilbao,Vallecano,3,2,3,1,1650.0,3780.0,6540.0,2120,1810,3008,3034,5,4,H,H
1192,14083,Spa1,23,Mallorca,Almeria,1,0,1,0,1950.0,3390.0,4630.0,2250,1710,3009,3027,1,1,H,H
1193,14084,Spa1,23,Barcelona,Elche,3,0,2,0,1080.0,13000.0,35000.0,1340,3450,3018,3040,3,2,H,H
1194,14085,Spa1,23,Valencia,Celta Vigo,3,0,1,0,2390.0,3030.0,3660.0,2360,1650,3019,3022,3,1,H,H
1195,14086,Spa1,23,Betis,Girona,2,1,1,1,1750.0,3730.0,5450.0,2060,1850,3002,3053,3,2,H,D
1196,14087,Spa1,23,Atletico,Real Madrid,1,2,0,2,3180.0,3260.0,2500.0,2240,1710,3003,3010,3,2,A,A
1197,14088,Spa1,23,Osasuna,Getafe,0,2,0,1,1700.0,3490.0,6640.0,2600,1550,3007,3012,2,1,A,A
1198,14089,Spa1,23,Real Sociedad,Espanyol,2,1,2,1,1720.0,3800.0,5520.0,2090,1830,3015,3005,3,3,H,H
1199,14090,Spa1,23,Villarreal,FC Sevilla,1,1,0,1,1760.0,3740.0,5250.0,2020,1880,3020,3013,2,1,D,A
1200,14091,Spa1,23,Bilbao,Almeria,4,0,2,0,1370.0,5120.0,10070.0,1760,2170,3008,3027,4,2,H,H
1201,14092,Spa1,23,Mallorca,Barcelona,0,1,0,1,9000.0,5100.0,1390.0,1720,2230,3009,3018,1,1,A,A
1202,14093,Spa1,23,Getafe,Valladolid,2,3,2,2,2480.0,3050.0,3400.0,2530,1580,3012,3028,5,4,A,D
1203,14094,Spa1,23,FC Sevilla,Atletico,0,2,0,1,3390.0,3160.0,2390.0,2440,1620,3013,3003,2,1,A,A
1204,14095,Spa1,23,Cadiz,Villarreal,0,0,0,0,5110.0,3690.0,1780.0,2130,1790,3023,3020,0,0,D,D
1205,14096,Spa1,23,Espanyol,Valencia,2,2,0,0,2910.0,3210.0,2690.0,2150,1780,3005,3019,4,0,D,D
1206,14097,Spa1,23,Real Madrid,Osasuna,1,1,1,0,1390.0,5340.0,8480.0,1600,2420,3010,3007,2,1,D,H
1207,14098,Spa1,23,Celta Vigo,Betis,1,0,1,0,2490.0,3220.0,3230.0,2240,1710,3022,3002,1,1,H,H
1208,14099,Spa1,23,Girona,Real Sociedad,3,5,2,2,3620.0,3130.0,2340.0,2390,1640,3053,3015,8,4,A,D
1209,14100,Spa1,23,Vallecano,Elche,2,1,1,1,1540.0,4350.0,6750.0,1940,1960,3034,3040,3,2,H,D
1210,14101,Spa1,23,Osasuna,Valencia,1,2,0,1,2520.0,3290.0,3120.0,2250,1710,3007,3019,3,1,A,A
1211,14102,Spa1,23,Atletico,Girona,2,1,1,0,1400.0,4920.0,9230.0,1930,1970,3003,3053,3,1,H,H
1212,14103,Spa1,23,Getafe,Real Madrid,0,1,0,1,7740.0,4680.0,1470.0,1830,2060,3012,3010,1,1,A,A
1213,14104,Spa1,23,FC Sevilla,Bilbao,1,1,1,0,3530.0,3450.0,2220.0,1960,1940,3013,3008,2,1,D,H
1214,14105,Spa1,23,Almeria,Vallecano,3,1,3,0,3230.0,3290.0,2450.0,2220,1730,3027,3034,4,3,H,H
1215,14106,Spa1,23,Real Sociedad,Villarreal,1,0,1,0,2740.0,3350.0,2790.0,2080,1840,3015,3020,1,1,H,H
1216,14107,Spa1,23,Barcelona,Celta Vigo,1,0,1,0,1290.0,6170.0,10290.0,1500,2700,3018,3022,1,1,H,H
1217,14108,Spa1,23,Cadiz,Espanyol,2,2,1,0,3020.0,3010.0,2790.0,2650,1530,3023,3005,4,1,D,H
1218,14109,Spa1,23,Valladolid,Betis,0,0,0,0,2940.0,3530.0,2510.0,1880,2030,3028,3002,0,0,D,D
1219,14110,Spa1,23,Elche,Mallorca,1,1,1,0,3080.0,3040.0,2720.0,2600,1550,3040,3009,2,1,D,H
1220,14111,Spa1,23,Vallecano,Getafe,0,0,0,0,1930.0,3290.0,4970.0,2590,1560,3034,3012,0,0,D,D
1221,14112,Spa1,23,Bilbao,Atletico,0,1,0,0,2320.0,3230.0,3550.0,2340,1660,3008,3003,1,0,A,D
1222,14113,Spa1,23,Mallorca,FC Sevilla,0,1,0,0,3220.0,3000.0,2640.0,2690,1520,3009,3013,1,0,A,D
1223,14114,Spa1,23,Valencia,Elche,2,2,2,1,1450.0,4860.0,7620.0,1760,2180,3019,3040,4,3,D,H
1224,14115,Spa1,23,Girona,Cadiz,1,1,0,0,1970.0,3330.0,4650.0,2470,1600,3053,3023,2,0,D,D
1225,14116,Spa1,23,Betis,Almeria,3,1,1,0,1570.0,4150.0,6510.0,1920,1990,3002,3027,4,1,H,H
1226,14117,Spa1,23,Espanyol,Valladolid,1,0,0,0,2060.0,3500.0,3960.0,2060,1850,3005,3028,1,0,H,D
1227,14118,Spa1,23,Real Madrid,Barcelona,3,1,2,0,2300.0,3800.0,3090.0,1550,2580,3010,3018,4,2,H,H
1228,14119,Spa1,23,Celta Vigo,Real Sociedad,1,2,1,1,2460.0,3180.0,3320.0,2500,1590,3022,3015,3,2,A,D
1229,14120,Spa1,23,Villarreal,Osasuna,2,0,1,0,1740.0,3830.0,5270.0,2010,1900,3020,3007,2,1,H,H
1230,14121,Spa1,23,Atletico,Vallecano,1,1,1,0,1630.0,3800.0,6810.0,2230,1720,3003,3034,2,1,D,H
1231,14122,Spa1,23,Getafe,Bilbao,2,2,1,1,5260.0,3370.0,1860.0,2630,1550,3012,3008,4,2,D,D
1232,14123,Spa1,23,FC Sevilla,Valencia,1,1,0,1,2330.0,3440.0,3300.0,2070,1850,3013,3019,2,1,D,A
1233,14124,Spa1,23,Real Sociedad,Mallorca,1,0,1,0,1540.0,4010.0,7930.0,2370,1650,3015,3009,1,1,H,H
1234,14125,Spa1,23,Cadiz,Betis,0,0,0,0,4070.0,3310.0,2100.0,2360,1650,3023,3002,0,0,D,D
1235,14126,Spa1,23,Valladolid,Celta Vigo,4,1,1,1,3060.0,3250.0,2580.0,2310,1680,3028,3022,5,2,H,D
1236,14127,Spa1,23,Elche,Real Madrid,0,3,0,1,9760.0,5730.0,1340.0,1520,2650,3040,3010,3,1,A,A
1237,14128,Spa1,23,Osasuna,Espanyol,1,0,0,0,2110.0,3430.0,3890.0,2220,1730,3007,3005,1,0,H,D
1238,14129,Spa1,23,Barcelona,Villarreal,3,0,3,0,1500.0,4820.0,6620.0,1600,2480,3018,3020,3,3,H,H
1239,14130,Spa1,23,Almeria,Girona,3,2,3,0,2680.0,3310.0,2890.0,2170,1760,3027,3053,5,3,H,H
1240,14131,Spa1,23,Real Madrid,FC Sevilla,3,1,1,0,1410.0,4910.0,8910.0,1620,2430,3010,3013,4,1,H,H
1241,14132,Spa1,23,Valencia,Mallorca,1,2,0,0,1790.0,3530.0,5490.0,2320,1670,3019,3009,3,0,A,D
1242,14133,Spa1,23,Valladolid,Real Sociedad,1,0,1,0,4240.0,3530.0,1980.0,2200,1740,3028,3015,1,1,H,H
1243,14134,Spa1,23,Vallecano,Cadiz,5,1,2,0,1750.0,3560.0,5870.0,2460,1660,3034,3023,6,2,H,H
1244,14135,Spa1,23,Betis,Atletico,1,2,0,0,3400.0,3090.0,2470.0,2450,1610,3002,3003,3,0,A,D
1245,14136,Spa1,23,Espanyol,Elche,2,2,1,1,1640.0,4000.0,6100.0,2020,1890,3005,3040,4,2,D,D
1246,14137,Spa1,23,Barcelona,Bilbao,4,0,3,0,1450.0,4990.0,7380.0,1630,2400,3018,3008,4,3,H,H
1247,14138,Spa1,23,Villarreal,Almeria,2,1,0,1,1360.0,5520.0,9380.0,1590,2490,3020,3027,3,1,H,A
1248,14139,Spa1,23,Girona,Osasuna,1,1,1,1,2480.0,3290.0,3170.0,2210,1740,3053,3007,2,2,D,D
1249,14140,Spa1,23,Celta Vigo,Getafe,1,1,0,1,1770.0,3560.0,5610.0,2450,1610,3022,3012,2,1,D,A
1250,14141,Spa1,23,Mallorca,Espanyol,1,1,0,0,2490.0,3060.0,3420.0,2740,1510,3009,3005,2,0,D,D
1251,14142,Spa1,23,FC Sevilla,Vallecano,0,1,0,0,2060.0,3440.0,4050.0,2190,1750,3013,3034,1,0,A,D
1252,14143,Spa1,23,Valencia,Barcelona,0,1,0,0,5930.0,4640.0,1560.0,1570,2560,3019,3018,1,0,A,D
1253,14144,Spa1,23,Cadiz,Atletico,3,2,1,0,6860.0,3750.0,1630.0,2360,1650,3023,3003,5,1,H,H
1254,14145,Spa1,23,Almeria,Celta Vigo,3,1,0,1,3160.0,3480.0,2380.0,1970,1930,3027,3022,4,1,H,A
1255,14146,Spa1,23,Osasuna,Valladolid,2,0,2,0,1850.0,3640.0,4770.0,2040,1920,3007,3028,2,2,H,H
1256,14147,Spa1,23,Bilbao,Villarreal,1,0,0,0,2100.0,3520.0,3810.0,2020,1890,3008,3020,1,0,H,D
1257,14148,Spa1,23,Real Madrid,Girona,1,1,0,0,1260.0,6450.0,12000.0,1470,2800,3010,3053,2,0,D,D
1258,14149,Spa1,23,Real Sociedad,Betis,0,2,0,0,2060.0,3360.0,4160.0,2330,1670,3015,3002,2,0,A,D
1259,14150,Spa1,23,Elche,Getafe,0,1,0,0,2790.0,2910.0,3130.0,3020,1420,3040,3012,1,0,A,D
1260,14151,Spa1,23,Girona,Bilbao,2,1,0,0,3770.0,3510.0,2120.0,2030,1880,3053,3008,3,0,H,D
1261,14152,Spa1,23,Getafe,Cadiz,0,0,0,0,2170.0,3030.0,4320.0,3020,1420,3012,3023,0,0,D,D
1262,14153,Spa1,23,Barcelona,Almeria,2,0,0,0,1110.0,11140.0,24210.0,1310,3380,3018,3027,2,0,H,D
1263,14154,Spa1,23,Celta Vigo,Osasuna,1,2,1,2,2260.0,3320.0,3600.0,2220,1730,3022,3007,3,3,A,A
1264,14155,Spa1,23,Valladolid,Elche,2,1,1,0,1980.0,3670.0,4070.0,2040,1880,3028,3040,3,1,H,H
1265,14156,Spa1,23,Betis,FC Sevilla,1,1,1,0,2170.0,3320.0,3840.0,2220,1730,3002,3013,2,1,D,H
1266,14157,Spa1,23,Atletico,Espanyol,1,1,0,0,1550.0,4330.0,6720.0,2010,1900,3003,3005,2,0,D,D
1267,14158,Spa1,23,Real Sociedad,Valencia,1,1,1,1,1960.0,3370.0,4600.0,2330,1670,3015,3019,2,2,D,D
1268,14159,Spa1,23,Villarreal,Mallorca,0,2,0,1,1780.0,3570.0,5460.0,2310,1680,3020,3009,2,1,A,A
1269,14160,Spa1,23,Vallecano,Real Madrid,3,2,2,2,4880.0,3840.0,1790.0,1930,1970,3034,3010,5,4,H,D
1270,14161,Spa1,23,Osasuna,Barcelona,1,2,1,0,6000.0,4400.0,1590.0,1760,2170,3007,3018,3,1,A,H
1271,14162,Spa1,23,Bilbao,Valladolid,3,0,1,0,1440.0,4820.0,8040.0,1760,2170,3008,3028,3,1,H,H
1272,14163,Spa1,23,Elche,Girona,1,2,1,1,3710.0,3380.0,2190.0,2130,1800,3040,3053,3,2,A,D
1273,14164,Spa1,23,Espanyol,Villarreal,0,1,0,0,2750.0,3480.0,2700.0,1930,1980,3005,3020,1,0,A,D
1274,14165,Spa1,23,Mallorca,Atletico,1,0,1,0,3900.0,3060.0,2280.0,2990,1430,3009,3003,1,1,H,H
1275,14166,Spa1,23,FC Sevilla,Real Sociedad,1,2,1,2,2580.0,3230.0,3080.0,2230,1720,3013,3015,3,3,A,A
1276,14167,Spa1,23,Almeria,Getafe,1,0,1,0,2090.0,3190.0,4390.0,2620,1540,3027,3012,1,1,H,H
1277,14168,Spa1,23,Real Madrid,Cadiz,2,1,1,0,1220.0,7250.0,14250.0,1500,2710,3010,3023,3,1,H,H
1278,14169,Spa1,23,Valencia,Betis,3,0,0,0,2180.0,3320.0,3810.0,2130,1790,3019,3002,3,0,H,D
1279,14170,Spa1,23,Vallecano,Celta Vigo,0,0,0,0,2150.0,3130.0,4210.0,2730,1510,3034,3022,0,0,D,D
1280,14171,Spa1,23,Betis,Bilbao,0,0,0,0,3120.0,3340.0,2490.0,2080,1840,3002,3008,0,0,D,D
1281,14172,Spa1,23,Atletico,Elche,2,0,0,0,1290.0,6000.0,12500.0,1610,2410,3003,3040,2,0,H,D
1282,14173,Spa1,23,Girona,Vallecano,2,2,1,1,2160.0,3460.0,3690.0,2110,1800,3053,3034,4,2,D,D
1283,14174,Spa1,23,Getafe,Mallorca,2,0,0,0,2920.0,2670.0,3270.0,3670,1310,3012,3009,2,0,H,D
1284,14175,Spa1,23,Celta Vigo,FC Sevilla,1,1,1,0,2330.0,3220.0,3540.0,2440,1610,3022,3013,2,1,D,H
1285,14176,Spa1,23,Cadiz,Almeria,1,1,0,1,2210.0,3410.0,3620.0,2060,1850,3023,3027,2,1,D,A
1286,14177,Spa1,23,Valladolid,Real Madrid,0,2,0,0,6690.0,4750.0,1500.0,1570,2540,3028,3010,2,0,A,D
1287,14178,Spa1,23,Real Sociedad,Osasuna,2,0,1,0,1930.0,3350.0,4820.0,2520,1580,3015,3007,2,1,H,H
1288,14179,Spa1,23,Barcelona,Espanyol,1,1,1,0,1220.0,7200.0,15000.0,1420,2990,3018,3005,2,1,D,H
1289,14180,Spa1,23,Villarreal,Valencia,2,1,1,1,2050.0,3510.0,4000.0,1950,1950,3020,3019,3,2,H,D
1290,14181,Spa1,23,Valencia,Cadiz,0,1,0,1,1590.0,4210.0,6360.0,1920,1980,3019,3023,1,1,A,A
1291,14182,Spa1,23,Elche,Celta Vigo,0,1,0,1,4060.0,3270.0,2130.0,2450,1610,3040,3022,1,1,A,A
1292,14183,Spa1,23,Espanyol,Girona,2,2,0,1,2730.0,3240.0,2890.0,2290,1690,3005,3053,4,1,D,A
1293,14184,Spa1,23,Mallorca,Valladolid,1,0,0,0,2080.0,3170.0,4420.0,2770,1500,3009,3028,1,0,H,D
1294,14185,Spa1,23,Villarreal,Real Madrid,2,1,0,0,3610.0,3750.0,2110.0,1750,2180,3020,3010,3,0,H,D
1295,14186,Spa1,23,Atletico,Barcelona,0,1,0,1,3270.0,3210.0,2470.0,2330,1670,3003,3018,1,1,A,A
1296,14187,Spa1,23,FC Sevilla,Getafe,2,1,1,0,1870.0,3290.0,5380.0,2760,1500,3013,3012,3,1,H,H
1297,14188,Spa1,23,Almeria,Real Sociedad,0,2,0,0,4430.0,3450.0,1970.0,2170,1760,3027,3015,2,0,A,D
1298,14189,Spa1,23,Vallecano,Betis,1,2,1,2,2500.0,3230.0,3200.0,2330,1670,3034,3002,3,3,A,A
1299,14190,Spa1,23,Bilbao,Osasuna,0,0,0,0,1610.0,3900.0,6760.0,2060,1850,3008,3007,0,0,D,D
1300,14191,Spa1,23,Celta Vigo,Villarreal,1,1,0,1,2930.0,3270.0,2670.0,2090,1810,3022,3020,2,1,D,A
1301,14192,Spa1,23,Osasuna,Mallorca,1,0,0,0,2230.0,2970.0,4220.0,3070,1410,3007,3009,1,0,H,D
1302,14193,Spa1,23,Real Sociedad,Bilbao,3,1,2,1,2320.0,3030.0,3840.0,2850,1470,3015,3008,4,3,H,H
1303,14194,Spa1,23,Valladolid,Vallecano,0,1,0,0,2860.0,3110.0,2850.0,2330,1670,3028,3034,1,0,A,D
1304,14195,Spa1,23,Girona,FC Sevilla,2,1,0,1,2460.0,3200.0,3310.0,2330,1670,3053,3013,3,1,H,A
1305,14196,Spa1,23,Getafe,Espanyol,1,2,1,1,2500.0,2900.0,3600.0,3060,1410,3012,3005,3,2,A,D
1306,14197,Spa1,23,Almeria,Atletico,1,1,1,1,5100.0,3830.0,1760.0,1960,1940,3027,3003,2,2,D,D
